student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH09982,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH09982,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH09982,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH09983,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH09983,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH09983,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10002,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10002,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10002,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10003,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10003,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10003,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10005,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10005,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10005,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10007,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10007,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10007,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10008,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10008,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10008,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10016,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10016,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10016,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10017,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10017,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10017,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10019,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10019,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10019,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10021,HDI,UD_JAVA,WEB,209,1,ph,34,Fall 2019
PH10021,HDI,UD_JAVA,WEB_BACK,209,2,ph,38,Spring 2020
PH10021,HDI,UD_JAVA,WEB,209,3,ph,43,Summer 2020
PH10021,HDI,UD_JAVA,UD,209,3,ph,44,Fall 2020
PH10024,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10024,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10024,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10026,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10026,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10026,TN2,MOB_IOT,MOB_MOBILE,217,2,ph,43,Summer 2020
PH10026,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,44,Fall 2020
PH10038,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10038,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10038,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10045,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10045,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10045,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10048,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10048,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10048,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10060,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10060,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10060,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10060,TN2,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10065,HDI,UD_NET,UD,220,1,ph,34,Fall 2019
PH10065,HDI,UD_NET,UD_JAVA,220,2,ph,38,Spring 2020
PH10065,TN2,UD_NET,UD_JAVA,220,2,ph,43,Summer 2020
PH10065,HDI,UD_NET,UD_JAVA,220,3,ph,44,Fall 2020
PH10065,TN2,UD_NET,UD_JAVA,220,3,ph,45,Spring 2021
PH10065,TN2,UD_NET,UD_JAVA,220,3,ph,46,Summer 2021
PH10065,THO,UD_NET,UD_JAVA,220,3,ph,47,Fall 2021
PH10065,HDI,UD_NET,UD,220,3,ph,49,Summer 2022
PH10065,THO,UD_NET,UD_NET,220,3,ph,50,Fall 2022
PH10076,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10076,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10076,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10080,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10080,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10080,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10082,HDI,WEB_FRONT,UD,219,1,ph,34,Fall 2019
PH10082,HDI,WEB_FRONT,UD_JAVA,219,2,ph,38,Spring 2020
PH10082,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10084,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10084,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10084,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10090,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10090,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10090,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10091,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10091,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10091,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10098,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10098,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10098,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10107,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10107,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10107,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10110,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10110,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10110,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10112,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10112,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10112,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10114,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10114,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10114,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10118,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10118,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10118,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10119,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10119,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10119,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10133,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10133,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10133,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10135,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10135,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10135,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10135,THO,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10140,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10140,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10140,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
