"id","curriculum_name","brand_id","brand_code","period_id","ordering","prefixed_subject_code","skill_code","subject_code"
"4","K7.2 Thiết kế Web","3","WEB","18","1","SKI","SKI101","SKI101"
"4","K7.2 Thiết kế Web","3","WEB","18","1","COM","COM101","COM101"
"4","K7.2 Thiết kế Web","3","WEB","18","1","COM","COM102","COM102"
"4","K7.2 Thiết kế Web","3","WEB","18","1","WEB","WEB101","WEB101"
"4","K7.2 Thiết kế Web","3","WEB","18","1","VIE","VIE102","VIE102"
"4","K7.2 Thiết kế Web","3","WEB","18","1","VIE","VIE103","VIE103"
"4","K7.2 Thiết kế Web","3","WEB","19","2","COM","COM104","COM104"
"4","K7.2 Thiết kế Web","3","WEB","19","2","MUL","MUL101","MUL101"
"4","K7.2 Thiết kế Web","3","WEB","19","2","COM","COM103","COM103"
"4","K7.2 Thiết kế Web","3","WEB","19","2","ENG","ENT112","ENG101_1"
"4","K7.2 Thiết kế Web","3","WEB","19","2","PRO","PRO101","PRO101"
"4","K7.2 Thiết kế Web","3","WEB","20","3","WEB","WEB103","WEB103"
"4","K7.2 Thiết kế Web","3","WEB","20","3","MUL","MUL102","MUL102"
"4","K7.2 Thiết kế Web","3","WEB","20","3","MUL","MUL201","MUL201"
"4","K7.2 Thiết kế Web","3","WEB","20","3","ENG","ENT122","ENG101_2"
"4","K7.2 Thiết kế Web","3","WEB","20","3","VIE","VIE101","VIE101"
"4","K7.2 Thiết kế Web","3","WEB","20","3","SOF","SOF101","SOF101"
"4","K7.2 Thiết kế Web","3","WEB","21","4","WEB","WEB104","WEB104"
"4","K7.2 Thiết kế Web","3","WEB","21","4","COM","COM201","COM201"
"4","K7.2 Thiết kế Web","3","WEB","21","4","COM","COM202","COM202"
"4","K7.2 Thiết kế Web","3","WEB","21","4","PRO","PRO201","PRO201"
"4","K7.2 Thiết kế Web","3","WEB","21","4","WEB","WEB201","WEB201"
"4","K7.2 Thiết kế Web","3","WEB","21","4","ENG","ENT201","ENG102"
"4","K7.2 Thiết kế Web","3","WEB","22","5","WEB","WEB202","WEB202"
"4","K7.2 Thiết kế Web","3","WEB","22","5","INF","INF201","INF201"
"4","K7.2 Thiết kế Web","3","WEB","22","5","WEB","WEB301","WEB301"
"4","K7.2 Thiết kế Web","3","WEB","22","5","WEB","WEB102","WEB102"
"4","K7.2 Thiết kế Web","3","WEB","22","5","SKI","SKI201","SKI201"
"4","K7.2 Thiết kế Web","3","WEB","163","6","INF","INF204","INF204"
"4","K7.2 Thiết kế Web","3","WEB","163","6","WEB","WEB203","WEB203"
"4","K7.2 Thiết kế Web","3","WEB","163","6","WEB","WEB205","WEB205"
"4","K7.2 Thiết kế Web","3","WEB","163","6","WEB","WEB302","WEB302"
"4","K7.2 Thiết kế Web","3","WEB","163","6","WEB","WEB303","WEB303"
"4","K7.2 Thiết kế Web","3","WEB","163","6","PRO","PRO301","PRO301"
"6","K7.2 Ứng dụng phần mềm","1","UD","29","1","SKI","SKI101","SKI101"
"6","K7.2 Ứng dụng phần mềm","1","UD","29","1","COM","COM101","COM101"
"6","K7.2 Ứng dụng phần mềm","1","UD","29","1","COM","COM102","COM102"
"6","K7.2 Ứng dụng phần mềm","1","UD","29","1","WEB","WEB101","WEB101"
"6","K7.2 Ứng dụng phần mềm","1","UD","29","1","VIE","VIE102","VIE102"
"6","K7.2 Ứng dụng phần mềm","1","UD","29","1","VIE","VIE103","VIE103"
"6","K7.2 Ứng dụng phần mềm","1","UD","30","2","COM","COM104","COM104"
"6","K7.2 Ứng dụng phần mềm","1","UD","30","2","MUL","MUL101","MUL101"
"6","K7.2 Ứng dụng phần mềm","1","UD","30","2","COM","COM103","COM103"
"6","K7.2 Ứng dụng phần mềm","1","UD","30","2","ENG","ENT112","ENG101_1"
"6","K7.2 Ứng dụng phần mềm","1","UD","30","2","PRO","PRO101","PRO101"
"6","K7.2 Ứng dụng phần mềm","1","UD","31","3","BUS","BUS101","BUS101"
"6","K7.2 Ứng dụng phần mềm","1","UD","31","3","SOF","SOF101","SOF101"
"6","K7.2 Ứng dụng phần mềm","1","UD","31","3","COM","COM201","COM201"
"6","K7.2 Ứng dụng phần mềm","1","UD","31","3","ENG","ENT122","ENG101_2"
"6","K7.2 Ứng dụng phần mềm","1","UD","31","3","ACC","ACC101","ACC101"
"6","K7.2 Ứng dụng phần mềm","1","UD","31","3","VIE","VIE101","VIE101"
"6","K7.2 Ứng dụng phần mềm","1","UD","32","4","COM","COM202","COM202"
"6","K7.2 Ứng dụng phần mềm","1","UD","32","4","COM","COM205","COM205"
"6","K7.2 Ứng dụng phần mềm","1","UD","32","4","COM","COM203","COM203"
"6","K7.2 Ứng dụng phần mềm","1","UD","32","4","SOF","SOF201","SOF201"
"6","K7.2 Ứng dụng phần mềm","1","UD","32","4","PRO","PRO202","PRO202"
"6","K7.2 Ứng dụng phần mềm","1","UD","32","4","ENG","ENT201","ENG102"
"6","K7.2 Ứng dụng phần mềm","1","UD","112","5","INF","INF201","INF201"
"6","K7.2 Ứng dụng phần mềm","1","UD","112","5","SOF","SOF202","SOF202"
"6","K7.2 Ứng dụng phần mềm","1","UD","112","5","INF","INF202","INF202"
"6","K7.2 Ứng dụng phần mềm","1","UD","112","5","WEB","WEB102","WEB102"
"6","K7.2 Ứng dụng phần mềm","1","UD","112","5","SKI","SKI201","SKI201"
"6","K7.2 Ứng dụng phần mềm","1","UD","154","6","COM","COM302","COM302"
"6","K7.2 Ứng dụng phần mềm","1","UD","154","6","COM","COM204","COM204"
"6","K7.2 Ứng dụng phần mềm","1","UD","154","6","INF","INF204","INF204"
"6","K7.2 Ứng dụng phần mềm","1","UD","154","6","WEB","WEB205","WEB205"
"6","K7.2 Ứng dụng phần mềm","1","UD","154","6","COM","COM303","COM303"
"6","K7.2 Ứng dụng phần mềm","1","UD","154","6","PRO","PRO302","PRO302"
"8","K7.3 Thiết kế web","3","WEB","39","1","SKI","SKI101","SKI101"
"8","K7.3 Thiết kế web","3","WEB","39","1","COM","COM101","COM101"
"8","K7.3 Thiết kế web","3","WEB","39","1","COM","COM102","COM102"
"8","K7.3 Thiết kế web","3","WEB","39","1","WEB","WEB101","WEB101"
"8","K7.3 Thiết kế web","3","WEB","39","1","VIE","VIE102","VIE102"
"8","K7.3 Thiết kế web","3","WEB","39","1","VIE","VIE103","VIE103"
"8","K7.3 Thiết kế web","3","WEB","40","2","WEB","WEB102","WEB102"
"8","K7.3 Thiết kế web","3","WEB","40","2","COM","COM104","COM104"
"8","K7.3 Thiết kế web","3","WEB","40","2","MUL","MUL101","MUL101"
"8","K7.3 Thiết kế web","3","WEB","40","2","COM","COM103","COM103"
"8","K7.3 Thiết kế web","3","WEB","40","2","PRO","PRO101","PRO101"
"8","K7.3 Thiết kế web","3","WEB","40","2","ENG","ENG101","ENG101"
"8","K7.3 Thiết kế web","3","WEB","41","3","WEB","WEB103","WEB103"
"8","K7.3 Thiết kế web","3","WEB","41","3","MUL","MUL102","MUL102"
"8","K7.3 Thiết kế web","3","WEB","41","3","MUL","MUL201","MUL201"
"8","K7.3 Thiết kế web","3","WEB","41","3","ENT","ENT201","ENT201"
"8","K7.3 Thiết kế web","3","WEB","41","3","VIE","VIE101","VIE101"
"8","K7.3 Thiết kế web","3","WEB","41","3","SOF","SOF101","SOF101"
"8","K7.3 Thiết kế web","3","WEB","42","4","WEB","WEB104","WEB104"
"8","K7.3 Thiết kế web","3","WEB","42","4","COM","COM201","COM201"
"8","K7.3 Thiết kế web","3","WEB","42","4","COM","COM202","COM202"
"8","K7.3 Thiết kế web","3","WEB","42","4","WEB","WEB201","WEB201"
"8","K7.3 Thiết kế web","3","WEB","42","4","PRO","PRO201","PRO201"
"8","K7.3 Thiết kế web","3","WEB","43","5","WEB","WEB202","WEB202"
"8","K7.3 Thiết kế web","3","WEB","43","5","INF","INF201","INF201"
"8","K7.3 Thiết kế web","3","WEB","43","5","WEB","WEB301","WEB301"
"8","K7.3 Thiết kế web","3","WEB","43","5","INF","INF204","INF204"
"8","K7.3 Thiết kế web","3","WEB","43","5","SKI","SKI201","SKI201"
"8","K7.3 Thiết kế web","3","WEB","205","6","WEB","WEB203","WEB203"
"8","K7.3 Thiết kế web","3","WEB","205","6","WEB","WEB205","WEB205"
"8","K7.3 Thiết kế web","3","WEB","205","6","WEB","WEB302","WEB302"
"8","K7.3 Thiết kế web","3","WEB","205","6","WEB","WEB303","WEB303"
"8","K7.3 Thiết kế web","3","WEB","205","6","PRO","PRO301","PRO3012"
"9","K7.3 Ứng dụng phần mềm","1","UD","44","1","SKI","SKI101","SKI101"
"9","K7.3 Ứng dụng phần mềm","1","UD","44","1","COM","COM101","COM101"
"9","K7.3 Ứng dụng phần mềm","1","UD","44","1","COM","COM102","COM102"
"9","K7.3 Ứng dụng phần mềm","1","UD","44","1","WEB","WEB101","WEB101"
"9","K7.3 Ứng dụng phần mềm","1","UD","44","1","VIE","VIE102","VIE102"
"9","K7.3 Ứng dụng phần mềm","1","UD","44","1","VIE","VIE103","VIE103"
"9","K7.3 Ứng dụng phần mềm","1","UD","45","2","WEB","WEB102","WEB102"
"9","K7.3 Ứng dụng phần mềm","1","UD","45","2","COM","COM104","COM104"
"9","K7.3 Ứng dụng phần mềm","1","UD","45","2","MUL","MUL101","MUL101"
"9","K7.3 Ứng dụng phần mềm","1","UD","45","2","COM","COM103","COM103"
"9","K7.3 Ứng dụng phần mềm","1","UD","45","2","PRO","PRO101","PRO101"
"9","K7.3 Ứng dụng phần mềm","1","UD","45","2","ENG","ENG101","ENG101"
"9","K7.3 Ứng dụng phần mềm","1","UD","46","3","BUS","BUS101","BUS101"
"9","K7.3 Ứng dụng phần mềm","1","UD","46","3","SOF","SOF101","SOF101"
"9","K7.3 Ứng dụng phần mềm","1","UD","46","3","ACC","ACC101","ACC101"
"9","K7.3 Ứng dụng phần mềm","1","UD","46","3","ENT","ENT201","ENT201"
"9","K7.3 Ứng dụng phần mềm","1","UD","46","3","COM","COM201","COM201"
"9","K7.3 Ứng dụng phần mềm","1","UD","46","3","VIE","VIE101","VIE101"
"9","K7.3 Ứng dụng phần mềm","1","UD","47","4","COM","COM202","COM202"
"9","K7.3 Ứng dụng phần mềm","1","UD","47","4","COM","COM205","COM205"
"9","K7.3 Ứng dụng phần mềm","1","UD","47","4","COM","COM203","COM203"
"9","K7.3 Ứng dụng phần mềm","1","UD","47","4","SOF","SOF201","SOF201"
"9","K7.3 Ứng dụng phần mềm","1","UD","47","4","PRO","PRO202","PRO202"
"9","K7.3 Ứng dụng phần mềm","1","UD","48","5","INF","INF201","INF201"
"9","K7.3 Ứng dụng phần mềm","1","UD","48","5","SOF","SOF202","SOF202"
"9","K7.3 Ứng dụng phần mềm","1","UD","48","5","INF","INF202","INF202"
"9","K7.3 Ứng dụng phần mềm","1","UD","48","5","INF","INF204","INF204"
"9","K7.3 Ứng dụng phần mềm","1","UD","48","5","SKI","SKI201","SKI201"
"9","K7.3 Ứng dụng phần mềm","1","UD","201","6","COM","COM302","COM302"
"9","K7.3 Ứng dụng phần mềm","1","UD","201","6","COM","COM204","COM204"
"9","K7.3 Ứng dụng phần mềm","1","UD","201","6","WEB","WEB205","WEB205"
"9","K7.3 Ứng dụng phần mềm","1","UD","201","6","COM","COM303","COM303"
"9","K7.3 Ứng dụng phần mềm","1","UD","201","6","PRO","PRO302","PRO3022"
"14","K6 Thiết kế web","3","WEB","62","1","SKI","SKI101","SKI101"
"14","K6 Thiết kế web","3","WEB","62","1","COM","COM101","COM101"
"14","K6 Thiết kế web","3","WEB","62","1","COM","COM102","COM102"
"14","K6 Thiết kế web","3","WEB","62","1","WEB","WEB101","WEB101"
"14","K6 Thiết kế web","3","WEB","62","1","VIE","VIE102","VIE102"
"14","K6 Thiết kế web","3","WEB","62","1","VIE","VIE103","VIE103"
"14","K6 Thiết kế web","3","WEB","63","2","COM","COM104","COM104"
"14","K6 Thiết kế web","3","WEB","63","2","MUL","MUL101","MUL101"
"14","K6 Thiết kế web","3","WEB","63","2","COM","COM103","COM103"
"14","K6 Thiết kế web","3","WEB","63","2","ENG","ENT112","ENG101_1"
"14","K6 Thiết kế web","3","WEB","63","2","PRO","PRO101","PRO101"
"14","K6 Thiết kế web","3","WEB","64","3","VIE","VIE101","VIE101"
"14","K6 Thiết kế web","3","WEB","64","3","MUL","MUL201","MUL201"
"14","K6 Thiết kế web","3","WEB","64","3","MUL","MUL102","MUL102"
"14","K6 Thiết kế web","3","WEB","64","3","WEB","WEB103","WEB103"
"14","K6 Thiết kế web","3","WEB","64","3","ENG","ENT122","ENG102_1"
"14","K6 Thiết kế web","3","WEB","64","3","SOF","SOF101","SOF101"
"14","K6 Thiết kế web","3","WEB","65","4","COM","COM201","COM201"
"14","K6 Thiết kế web","3","WEB","65","4","WEB","WEB104","WEB104"
"14","K6 Thiết kế web","3","WEB","65","4","COM","COM202","COM202"
"14","K6 Thiết kế web","3","WEB","65","4","WEB","WEB201","WEB201"
"14","K6 Thiết kế web","3","WEB","65","4","PRO","PRO201","PRO201"
"14","K6 Thiết kế web","3","WEB","65","4","ENG","ENT201","ENG102"
"14","K6 Thiết kế web","3","WEB","66","5","INF","INF201","INF201"
"14","K6 Thiết kế web","3","WEB","66","5","WEB","WEB102","WEB102"
"14","K6 Thiết kế web","3","WEB","66","5","SKI","SKI201","SKI201"
"14","K6 Thiết kế web","3","WEB","66","5","WEB","WEB202","WEB202"
"14","K6 Thiết kế web","3","WEB","66","5","WEB","WEB301","WEB301"
"14","K6 Thiết kế web","3","WEB","106","6","WEB","WEB203","WEB203"
"14","K6 Thiết kế web","3","WEB","106","6","WEB","WEB302","WEB302"
"14","K6 Thiết kế web","3","WEB","106","6","INF","INF204","INF204"
"14","K6 Thiết kế web","3","WEB","106","6","WEB","WEB205","WEB205"
"14","K6 Thiết kế web","3","WEB","106","6","WEB","WEB303","WEB303"
"14","K6 Thiết kế web","3","WEB","106","6","PRO","PRO301","PRO301"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","SKI","SKI101","SKI101"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","COM","COM101","COM101"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","COM","COM102","COM102"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","WEB","WEB101","WEB101"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","VIE","VIE102","VIE102"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","ENG","ENG101","ENG101"
"15","K8.1 Ứng dụng phần mềm","1","UD","67","1","VIE","VIE103","VIE103"
"15","K8.1 Ứng dụng phần mềm","1","UD","68","2","WEB","WEB102","WEB102"
"15","K8.1 Ứng dụng phần mềm","1","UD","68","2","COM","COM104","COM104"
"15","K8.1 Ứng dụng phần mềm","1","UD","68","2","MUL","MUL101","MUL101"
"15","K8.1 Ứng dụng phần mềm","1","UD","68","2","COM","COM103","COM103"
"15","K8.1 Ứng dụng phần mềm","1","UD","68","2","PRO","PRO101","PRO101"
"15","K8.1 Ứng dụng phần mềm","1","UD","68","2","ENT","ENT201","ENT201"
"15","K8.1 Ứng dụng phần mềm","1","UD","69","3","BUS","BUS101","BUS101"
"15","K8.1 Ứng dụng phần mềm","1","UD","69","3","SOF","SOF101","SOF101"
"15","K8.1 Ứng dụng phần mềm","1","UD","69","3","COM","COM202","COM202"
"15","K8.1 Ứng dụng phần mềm","1","UD","69","3","COM","COM201","COM201"
"15","K8.1 Ứng dụng phần mềm","1","UD","69","3","VIE","VIE101","VIE101"
"15","K8.1 Ứng dụng phần mềm","1","UD","70","4","ACC","ACC101","ACC101"
"15","K8.1 Ứng dụng phần mềm","1","UD","70","4","COM","COM205","COM205"
"15","K8.1 Ứng dụng phần mềm","1","UD","70","4","COM","COM203","COM203"
"15","K8.1 Ứng dụng phần mềm","1","UD","70","4","SOF","SOF201","SOF201"
"15","K8.1 Ứng dụng phần mềm","1","UD","70","4","PRO","PRO202","PRO202"
"15","K8.1 Ứng dụng phần mềm","1","UD","71","5","INF","INF201","INF201"
"15","K8.1 Ứng dụng phần mềm","1","UD","71","5","SOF","SOF202","SOF202"
"15","K8.1 Ứng dụng phần mềm","1","UD","71","5","INF","INF202","INF202"
"15","K8.1 Ứng dụng phần mềm","1","UD","71","5","INF","INF204","INF204"
"15","K8.1 Ứng dụng phần mềm","1","UD","71","5","SKI","SKI201","SKI201"
"15","K8.1 Ứng dụng phần mềm","1","UD","227","6","COM","COM204","COM2042"
"15","K8.1 Ứng dụng phần mềm","1","UD","227","6","WEB","WEB205","WEB205"
"15","K8.1 Ứng dụng phần mềm","1","UD","227","6","COM","COM303","COM3032"
"15","K8.1 Ứng dụng phần mềm","1","UD","227","6","COM","COM302","COM302"
"15","K8.1 Ứng dụng phần mềm","1","UD","227","6","PRO","PRO302","PRO3022"
"16","K8.1 Thiết kế web","3","WEB","72","1","COM","COM101","COM101"
"16","K8.1 Thiết kế web","3","WEB","72","1","COM","COM102","COM102"
"16","K8.1 Thiết kế web","3","WEB","72","1","WEB","WEB101","WEB101"
"16","K8.1 Thiết kế web","3","WEB","72","1","VIE","VIE102","VIE102"
"16","K8.1 Thiết kế web","3","WEB","72","1","SKI","SKI101","SKI101"
"16","K8.1 Thiết kế web","3","WEB","72","1","VIE","VIE103","VIE103"
"16","K8.1 Thiết kế web","3","WEB","72","1","ENG","ENG101","ENG101"
"16","K8.1 Thiết kế web","3","WEB","73","2","WEB","WEB102","WEB102"
"16","K8.1 Thiết kế web","3","WEB","73","2","COM","COM104","COM104"
"16","K8.1 Thiết kế web","3","WEB","73","2","MUL","MUL101","MUL101"
"16","K8.1 Thiết kế web","3","WEB","73","2","COM","COM103","COM103"
"16","K8.1 Thiết kế web","3","WEB","73","2","PRO","PRO101","PRO101"
"16","K8.1 Thiết kế web","3","WEB","73","2","ENT","ENT201","ENT201"
"16","K8.1 Thiết kế web","3","WEB","74","3","WEB","WEB103","WEB103"
"16","K8.1 Thiết kế web","3","WEB","74","3","MUL","MUL102","MUL102"
"16","K8.1 Thiết kế web","3","WEB","74","3","SOF","SOF101","SOF101"
"16","K8.1 Thiết kế web","3","WEB","74","3","MUL","MUL201","MUL201"
"16","K8.1 Thiết kế web","3","WEB","74","3","VIE","VIE101","VIE101"
"16","K8.1 Thiết kế web","3","WEB","75","4","WEB","WEB104","WEB104"
"16","K8.1 Thiết kế web","3","WEB","75","4","COM","COM201","COM201"
"16","K8.1 Thiết kế web","3","WEB","75","4","COM","COM202","COM202"
"16","K8.1 Thiết kế web","3","WEB","75","4","WEB","WEB201","WEB201"
"16","K8.1 Thiết kế web","3","WEB","75","4","PRO","PRO201","PRO201"
"16","K8.1 Thiết kế web","3","WEB","76","5","WEB","WEB202","WEB202"
"16","K8.1 Thiết kế web","3","WEB","76","5","INF","INF201","INF201"
"16","K8.1 Thiết kế web","3","WEB","76","5","WEB","WEB301","WEB301"
"16","K8.1 Thiết kế web","3","WEB","76","5","INF","INF204","INF204"
"16","K8.1 Thiết kế web","3","WEB","76","5","SKI","SKI201","SKI201"
"16","K8.1 Thiết kế web","3","WEB","228","6","WEB","WEB203","WEB203"
"16","K8.1 Thiết kế web","3","WEB","228","6","WEB","WEB302","WEB3022"
"16","K8.1 Thiết kế web","3","WEB","228","6","WEB","WEB205","WEB205"
"16","K8.1 Thiết kế web","3","WEB","228","6","WEB","WEB303","WEB303"
"16","K8.1 Thiết kế web","3","WEB","228","6","PRO","PRO301","PRO3012"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","COM","COM101","COM101"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","COM","COM102","COM102"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","SKI","SKI101","SKI101"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","WEB","WEB101","WEB101"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","VIE","VIE102","VIE102"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","VIE","VIE103","VIE103"
"17","K8.2 Ứng dụng phần mềm","1","UD","77","1","ENT","ENG101","ENT101"
"17","K8.2 Ứng dụng phần mềm","1","UD","129","2","MUL","MUL101","MUL101"
"17","K8.2 Ứng dụng phần mềm","1","UD","129","2","COM","COM104","COM104"
"17","K8.2 Ứng dụng phần mềm","1","UD","129","2","WEB","WEB102","WEB102"
"17","K8.2 Ứng dụng phần mềm","1","UD","129","2","COM","COM103","COM103"
"17","K8.2 Ứng dụng phần mềm","1","UD","129","2","PRO","PRO101","PRO101"
"17","K8.2 Ứng dụng phần mềm","1","UD","129","2","ENT","ENT211","ENT211"
"17","K8.2 Ứng dụng phần mềm","1","UD","158","3","BUS","BUS101","BUS101"
"17","K8.2 Ứng dụng phần mềm","1","UD","158","3","SOF","SOF101","SOF101"
"17","K8.2 Ứng dụng phần mềm","1","UD","158","3","COM","COM202","COM202"
"17","K8.2 Ứng dụng phần mềm","1","UD","158","3","COM","COM201","COM201"
"17","K8.2 Ứng dụng phần mềm","1","UD","158","3","VIE","VIE101","VIE101"
"17","K8.2 Ứng dụng phần mềm","1","UD","158","3","ENT","ENT221","ENT221"
"17","K8.2 Ứng dụng phần mềm","1","UD","202","4","ACC","ACC101","ACC101"
"17","K8.2 Ứng dụng phần mềm","1","UD","202","4","COM","COM205","COM205"
"17","K8.2 Ứng dụng phần mềm","1","UD","202","4","COM","COM203","COM203"
"17","K8.2 Ứng dụng phần mềm","1","UD","202","4","SOF","SOF201","SOF201"
"17","K8.2 Ứng dụng phần mềm","1","UD","202","4","PRO","PRO202","PRO202"
"17","K8.2 Ứng dụng phần mềm","1","UD","232","5","INF","INF201","INF201"
"17","K8.2 Ứng dụng phần mềm","1","UD","232","5","SOF","SOF202","SOF202"
"17","K8.2 Ứng dụng phần mềm","1","UD","232","5","INF","INF202","INF202"
"17","K8.2 Ứng dụng phần mềm","1","UD","232","5","INF","INF204","INF204"
"17","K8.2 Ứng dụng phần mềm","1","UD","232","5","SKI","SKI201","SKI2014"
"17","K8.2 Ứng dụng phần mềm","1","UD","262","6","COM","COM204","COM2042"
"17","K8.2 Ứng dụng phần mềm","1","UD","262","6","COM","COM302","COM3022"
"17","K8.2 Ứng dụng phần mềm","1","UD","262","6","COM","COM303","COM3032"
"17","K8.2 Ứng dụng phần mềm","1","UD","262","6","WEB","WEB205","WEB2052"
"17","K8.2 Ứng dụng phần mềm","1","UD","262","6","PRO","PRO302","PRO3022"
"18","K8.2 Thiết kế web","3","WEB","78","1","COM","COM101","COM101"
"18","K8.2 Thiết kế web","3","WEB","78","1","COM","COM102","COM102"
"18","K8.2 Thiết kế web","3","WEB","78","1","SKI","SKI101","SKI101"
"18","K8.2 Thiết kế web","3","WEB","78","1","WEB","WEB101","WEB101"
"18","K8.2 Thiết kế web","3","WEB","78","1","VIE","VIE103","VIE103"
"18","K8.2 Thiết kế web","3","WEB","78","1","VIE","VIE102","VIE102"
"18","K8.2 Thiết kế web","3","WEB","78","1","ENT","ENG101","ENT101"
"18","K8.2 Thiết kế web","3","WEB","131","2","MUL","MUL101","MUL101"
"18","K8.2 Thiết kế web","3","WEB","131","2","COM","COM104","COM104"
"18","K8.2 Thiết kế web","3","WEB","131","2","WEB","WEB102","WEB102"
"18","K8.2 Thiết kế web","3","WEB","131","2","COM","COM103","COM103"
"18","K8.2 Thiết kế web","3","WEB","131","2","PRO","PRO101","PRO101"
"18","K8.2 Thiết kế web","3","WEB","131","2","ENT","ENT211","ENT211"
"18","K8.2 Thiết kế web","3","WEB","167","3","WEB","WEB103","WEB103"
"18","K8.2 Thiết kế web","3","WEB","167","3","MUL","MUL102","MUL102"
"18","K8.2 Thiết kế web","3","WEB","167","3","MUL","MUL201","MUL201"
"18","K8.2 Thiết kế web","3","WEB","167","3","SOF","SOF101","SOF101"
"18","K8.2 Thiết kế web","3","WEB","167","3","VIE","VIE101","VIE101"
"18","K8.2 Thiết kế web","3","WEB","167","3","ENT","ENT221","ENT221"
"18","K8.2 Thiết kế web","3","WEB","206","4","WEB","WEB104","WEB104"
"18","K8.2 Thiết kế web","3","WEB","206","4","COM","COM201","COM201"
"18","K8.2 Thiết kế web","3","WEB","206","4","COM","COM202","COM202"
"18","K8.2 Thiết kế web","3","WEB","206","4","WEB","WEB201","WEB201"
"18","K8.2 Thiết kế web","3","WEB","206","4","PRO","PRO201","PRO201"
"18","K8.2 Thiết kế web","3","WEB","233","5","WEB","WEB202","WEB202"
"18","K8.2 Thiết kế web","3","WEB","233","5","INF","INF201","INF201"
"18","K8.2 Thiết kế web","3","WEB","233","5","WEB","WEB301","WEB301"
"18","K8.2 Thiết kế web","3","WEB","233","5","INF","INF204","INF204"
"18","K8.2 Thiết kế web","3","WEB","233","5","SKI","SKI201","SKI2014"
"18","K8.2 Thiết kế web","3","WEB","272","6","WEB","WEB203","WEB2032"
"18","K8.2 Thiết kế web","3","WEB","272","6","WEB","WEB205","WEB2052"
"18","K8.2 Thiết kế web","3","WEB","272","6","WEB","WEB302","WEB3022"
"18","K8.2 Thiết kế web","3","WEB","272","6","WEB","WEB303","WEB3032"
"18","K8.2 Thiết kế web","3","WEB","272","6","PRO","PRO301","PRO3012"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","COM","COM101","COM101"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","COM","COM102","COM102"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","SKI","SKI101","SKI101"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","MUL","MUL101","MUL101"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","VIE","VIE102","VIE102"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","ENT","ENT111","ENT112"
"31","K8.3 Ứng dụng phần mềm","1","UD","133","1","VIE","VIE103","VIE103"
"31","K8.3 Ứng dụng phần mềm","1","UD","160","2","WEB","WEB101","WEB101"
"31","K8.3 Ứng dụng phần mềm","1","UD","160","2","COM","COM104","COM104"
"31","K8.3 Ứng dụng phần mềm","1","UD","160","2","WEB","WEB102","WEB102"
"31","K8.3 Ứng dụng phần mềm","1","UD","160","2","COM","COM103","COM103"
"31","K8.3 Ứng dụng phần mềm","1","UD","160","2","PRO","PRO101","PRO101"
"31","K8.3 Ứng dụng phần mềm","1","UD","160","2","ENT","ENT121","ENT122"
"31","K8.3 Ứng dụng phần mềm","1","UD","203","3","BUS","BUS101","BUS101"
"31","K8.3 Ứng dụng phần mềm","1","UD","203","3","SOF","SOF101","SOF101"
"31","K8.3 Ứng dụng phần mềm","1","UD","203","3","ENT","ENT211","ENT212"
"31","K8.3 Ứng dụng phần mềm","1","UD","203","3","COM","COM202","COM202"
"31","K8.3 Ứng dụng phần mềm","1","UD","203","3","COM","COM201","COM201"
"31","K8.3 Ứng dụng phần mềm","1","UD","203","3","VIE","VIE101","VIE1013"
"31","K8.3 Ứng dụng phần mềm","1","UD","237","4","COM","COM203","COM203"
"31","K8.3 Ứng dụng phần mềm","1","UD","237","4","COM","COM205","COM205"
"31","K8.3 Ứng dụng phần mềm","1","UD","237","4","ENT","ENT221","ENT222"
"31","K8.3 Ứng dụng phần mềm","1","UD","237","4","PRO","PRO202","PRO202"
"31","K8.3 Ứng dụng phần mềm","1","UD","237","4","SOF","SOF201","SOF201"
"31","K8.3 Ứng dụng phần mềm","1","UD","237","4","ACC","ACC101","ACC1013"
"31","K8.3 Ứng dụng phần mềm","1","UD","263","5","INF","INF201","INF2012"
"31","K8.3 Ứng dụng phần mềm","1","UD","263","5","SOF","SOF202","SOF2022"
"31","K8.3 Ứng dụng phần mềm","1","UD","263","5","SKI","SKI201","SKI2014"
"31","K8.3 Ứng dụng phần mềm","1","UD","263","5","INF","INF204","INF2042"
"31","K8.3 Ứng dụng phần mềm","1","UD","263","5","INF","INF203","INF203"
