student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH12957,TN1,WEB_BACK,WEB,213,2,ph,45,Spring 2021
PH12957,HDI,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH12959,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH12959,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH12959,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH12959,THO,MOB_MOBILE,MOB_MOBILE,210,3,ph,46,Summer 2021
PH12963,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH12963,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH12963,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH12966,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH12966,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH12966,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH12974,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH12974,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH12974,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH12975,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH12975,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH12975,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH12989,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH12989,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH12989,TN1,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH12989,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH12989,TN1,UD_JAVA,UD,209,3,ph,47,Fall 2021
PH12989,TN2,UD_JAVA,UD,209,3,ph,48,Spring 2022
PH12990,HDI,UD_JAVA,MOB_MOBILE,209,1,ph,43,Summer 2020
PH12990,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH12990,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH12996,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH12996,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH12996,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13005,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13005,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13005,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13007,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13007,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13007,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13011,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13011,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13011,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13013,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,43,Summer 2020
PH13013,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,44,Fall 2020
PH13013,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,45,Spring 2021
PH13014,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13014,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13014,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13015,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13015,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13015,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13015,TN1,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13015,TN2,UD_JAVA,UD,209,3,ph,47,Fall 2021
PH13018,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13018,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13018,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13024,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13024,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13024,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13025,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13025,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13025,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13040,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13040,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13040,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13041,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13041,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13041,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13049,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13049,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13049,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13049,THO,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13060,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13060,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13060,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13062,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13062,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13062,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13070,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13070,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13070,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13080,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13080,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13080,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13082,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13082,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13082,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13085,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13085,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13085,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13087,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13087,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13087,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13087,TN2,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13087,TN2,UD_JAVA,UD,209,3,ph,47,Fall 2021
PH13091,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13091,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13091,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13096,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13096,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13096,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13100,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13100,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13100,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13103,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13103,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13103,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13104,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13104,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13104,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13118,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13118,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13118,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13119,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13119,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13119,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13119,TN1,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13119,THO,WEB_BACK,WEB,213,3,ph,47,Fall 2021
PH13125,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13125,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13125,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13126,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13126,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13126,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13128,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13128,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13128,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13130,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13130,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13130,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13134,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,43,Summer 2020
PH13134,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,44,Fall 2020
PH13134,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,45,Spring 2021
PH13142,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13142,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13142,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13142,THO,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13148,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13148,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13148,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13155,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13155,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13155,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13158,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13158,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13158,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13160,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13160,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13160,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13162,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13162,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13162,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13166,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,43,Summer 2020
PH13166,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,44,Fall 2020
PH13166,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,45,Spring 2021
PH13174,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13174,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13174,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13174,THO,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13184,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,43,Summer 2020
PH13184,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,44,Fall 2020
PH13184,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,45,Spring 2021
PH13186,HDI,UD_JAVA,UD,209,1,ph,43,Summer 2020
PH13186,HDI,UD_JAVA,UD,209,2,ph,44,Fall 2020
PH13186,HDI,UD_JAVA,UD,209,3,ph,45,Spring 2021
PH13190,HDI,WEB_FRONT,WEB,219,1,ph,43,Summer 2020
PH13190,HDI,WEB_FRONT,WEB,219,2,ph,44,Fall 2020
PH13190,HDI,WEB_FRONT,WEB,219,3,ph,45,Spring 2021
PH13199,HDI,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH13199,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH13199,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH13199,THO,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13212,HDI,WEB_BACK,WEB,213,1,ph,44,Fall 2020
PH13212,HDI,WEB_BACK,WEB,213,2,ph,45,Spring 2021
PH13212,HDI,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13221,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13221,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13221,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13226,HDI,WEB_BACK,WEB,213,1,ph,44,Fall 2020
PH13226,HDI,WEB_BACK,WEB,213,2,ph,45,Spring 2021
PH13226,HDI,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13235,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13235,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13235,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13244,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13244,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13244,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13248,HDI,WEB_BACK,WEB,213,1,ph,44,Fall 2020
PH13248,HDI,WEB_BACK,WEB,213,2,ph,45,Spring 2021
PH13248,HDI,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13263,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13263,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13263,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13264,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13264,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13264,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13269,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13269,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13269,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13274,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13274,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13274,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13276,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13276,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13276,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13283,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13283,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13283,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13286,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13286,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13286,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13293,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13293,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13293,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13294,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13294,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13294,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13295,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13295,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13295,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13299,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13299,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13299,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13315,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13315,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13315,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13318,HDI,UD_NET,UD,220,1,ph,44,Fall 2020
PH13318,HDI,UD_NET,UD,220,2,ph,45,Spring 2021
PH13318,HDI,UD_NET,UD,220,3,ph,46,Summer 2021
PH13338,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13338,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13338,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13341,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13341,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13341,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13344,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13344,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13344,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13347,HDI,UD_JAVA,UD,209,1,ph,44,Fall 2020
PH13347,HDI,UD_JAVA,UD,209,2,ph,45,Spring 2021
PH13347,HDI,UD_JAVA,UD,209,3,ph,46,Summer 2021
PH13347,TN1,UD_JAVA,UD,209,3,ph,47,Fall 2021
PH13347,TN1,UD_JAVA,UD,209,3,ph,48,Spring 2022
PH13349,HDI,WEB_BACK,WEB,213,1,ph,44,Fall 2020
PH13349,HDI,WEB_BACK,WEB,213,2,ph,45,Spring 2021
PH13349,HDI,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH13359,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,44,Fall 2020
PH13359,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,45,Spring 2021
PH13359,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,46,Summer 2021
PH13360,HDI,WEB_FRONT,WEB,219,1,ph,44,Fall 2020
PH13360,HDI,WEB_FRONT,WEB,219,2,ph,45,Spring 2021
PH13360,HDI,WEB_FRONT,WEB,219,3,ph,46,Summer 2021
PH13370,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,44,Fall 2020
